TransactionID,TransactionDT,transaction_day,isFraud,TransactionAmt,ProductCD,card4,card6,P_emaildomain,DeviceType,fraud_probability,risk_tier,top_reason_1,top_reason_2,top_reason_3
3462019,12268990,142,0,27.97,W,visa,debit,gmail.com,,0.019222438,Low,,,
3508303,13703380,158,0,35.95,W,mastercard,debit,yahoo.com,,0.019222435,Low,,,
3495599,13312494,154,0,25.95,W,mastercard,debit,,,0.01921744,Low,,,
3489444,13179324,152,0,82.95,W,mastercard,debit,gmail.com,,0.019215908,Low,,,
3547483,14848215,171,0,44.0,W,visa,debit,anonymous.com,,0.019214565,Low,,,
3472588,12655970,146,0,67.95,W,mastercard,debit,sbcglobal.net,,0.019208267,Low,,,
3468349,12512685,144,0,25.95,W,visa,debit,gmail.com,,0.019208105,Low,,,
3501704,13468278,155,0,30.95,W,visa,debit,gmail.com,,0.019203821,Low,,,
3472512,12650318,146,0,117.0,W,mastercard,debit,verizon.net,,0.019198824,Low,,,
3514003,13871165,160,0,55.0,S,mastercard,credit,,desktop,0.019198373,Low,,,
3536559,14508922,167,0,10.0,S,mastercard,credit,,desktop,0.019196894,Low,,,
3571699,15630999,180,0,117.0,W,visa,debit,yahoo.com,,0.019193692,Low,,,
3556730,15112099,174,0,100.0,R,american express,credit,me.com,mobile,0.019191425,Low,,,
3514898,13890241,160,0,25.0,H,visa,credit,bellsouth.net,desktop,0.019190012,Low,,,
3524064,14153269,163,0,25.0,S,visa,credit,,desktop,0.019187585,Low,,,
3500158,13442952,155,0,25.95,W,visa,debit,anonymous.com,,0.019187437,Low,,,
3528252,14263175,165,0,335.0,W,visa,credit,verizon.net,,0.019184371,Low,,,
3509394,13723383,158,0,50.0,S,mastercard,credit,,desktop,0.019178867,Low,,,
3540645,14644088,169,0,45.0,W,visa,debit,aol.com,,0.019178411,Low,,,
3485893,13088963,151,0,134.95,W,visa,debit,anonymous.com,,0.019177092,Low,,,
3480204,12865537,148,0,36.95,W,mastercard,debit,icloud.com,,0.01916726,Low,,,
3553812,15025329,173,0,150.0,H,visa,credit,gmail.com,desktop,0.019167023,Low,,,
3489861,13186113,152,0,39.0,W,visa,debit,gmail.com,,0.019158496,Low,,,
3494202,13287748,153,0,594.95,W,mastercard,debit,gmail.com,,0.019158473,Low,,,
3497252,13366513,154,0,47.95,W,mastercard,debit,yahoo.com,,0.019158253,Low,,,
3496583,13355316,154,0,30.95,W,visa,debit,comcast.net,,0.019156657,Low,,,
3495932,13324011,154,0,35.95,W,mastercard,debit,,,0.019156627,Low,,,
3542077,14672238,169,0,23.485,C,visa,debit,hotmail.com,mobile,0.01915496,Low,,,
3543812,14737017,170,0,100.0,R,visa,credit,yahoo.com,desktop,0.01915479,Low,,,
3497089,13363698,154,0,87.0,W,visa,debit,yahoo.com,,0.019151816,Low,,,
3539847,14601607,169,0,43.95,W,visa,debit,gmail.com,,0.019149102,Low,,,
3485664,13061923,151,0,311.95,W,visa,credit,anonymous.com,,0.019146187,Low,,,
3537249,14522885,168,0,82.95,W,mastercard,debit,aol.com,,0.01913425,Low,,,
3537244,14522819,168,0,412.95,W,mastercard,debit,gmail.com,,0.019131167,Low,,,
3565996,15433639,178,0,47.95,W,visa,debit,icloud.com,,0.019129667,Low,,,
3492365,13224245,153,0,47.95,W,visa,debit,ymail.com,,0.019123523,Low,,,
3485486,13055383,151,0,92.95,W,visa,debit,gmail,,0.019118788,Low,,,
3493900,13281896,153,0,204.97,W,visa,debit,gmail.com,,0.019113421,Low,,,
3516648,13949196,161,0,107.95,W,visa,debit,yahoo.com,,0.019113077,Low,,,
3472034,12618357,146,0,119.95,W,visa,credit,att.net,,0.019112073,Low,,,
3549346,14908270,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549347,14908275,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549657,14915752,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549353,14908306,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549659,14915766,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549655,14915731,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549658,14915761,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549653,14915712,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549651,14915694,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3549648,14915676,172,0,106.0,S,mastercard,credit,,desktop,0.019111589,Low,,,
3527343,14244809,164,0,107.95,W,visa,debit,sbcglobal.net,,0.01910801,Low,,,
3539052,14586754,168,0,200.0,R,visa,credit,aol.com,mobile,0.019107515,Low,,,
3554565,15040161,174,0,51.45,W,visa,debit,sbcglobal.net,,0.019106181,Low,,,
3546712,14832478,171,0,35.95,W,mastercard,debit,aol.com,,0.01910321,Low,,,
3506013,13625627,157,0,57.95,W,mastercard,credit,sbcglobal.net,,0.019102903,Low,,,
3486040,13094150,151,0,25.95,W,visa,debit,rocketmail.com,,0.019095114,Low,,,
3576359,15787159,182,0,100.0,R,mastercard,credit,anonymous.com,desktop,0.01909042,Low,,,
3572297,15643173,181,0,50.0,R,visa,debit,yahoo.com,desktop,0.019087153,Low,,,
3466040,12431936,143,0,48.95,W,visa,debit,yahoo.com,,0.019086063,Low,,,
3519987,14050892,162,0,100.0,R,mastercard,credit,anonymous.com,desktop,0.019082248,Low,,,
3498943,13391251,154,0,200.0,R,visa,credit,gmail.com,desktop,0.019082146,Low,,,
3460317,12239247,141,0,100.0,R,visa,credit,anonymous.com,desktop,0.019079646,Low,,,
3556752,15112702,174,0,77.95,W,visa,debit,gmail.com,,0.019078761,Low,,,
3527618,14250211,164,0,16.6,C,visa,debit,gmail.com,mobile,0.019077588,Low,,,
3464369,12354360,142,0,54.0,W,visa,debit,att.net,,0.019074252,Low,,,
3547925,14856311,171,0,57.95,W,visa,debit,sc.rr.com,,0.019071966,Low,,,
3546200,14825010,171,0,37.872,C,mastercard,credit,msn.com,mobile,0.019071445,Low,,,
3561455,15270760,176,0,107.95,W,mastercard,debit,yahoo.com,,0.019070065,Low,,,
3474731,12699342,146,0,90.007,C,visa,credit,web.de,mobile,0.019064602,Low,,,
3507330,13654096,158,0,30.0,H,visa,debit,gmail.com,mobile,0.019064583,Low,,,
3566537,15448081,178,0,35.95,W,mastercard,debit,yahoo.com,,0.019054428,Low,,,
3497417,13368903,154,0,117.0,W,mastercard,debit,att.net,,0.019053806,Low,,,
3507474,13657205,158,0,209.95,W,mastercard,debit,anonymous.com,,0.0190521,Low,,,
3537271,14523651,168,0,58.95,W,mastercard,debit,aol.com,,0.019050702,Low,,,
3555519,15088279,174,0,35.95,W,mastercard,debit,gmail.com,,0.019044083,Low,,,
3515737,13906508,160,0,200.0,R,visa,debit,q.com,desktop,0.019044014,Low,,,
3528906,14303933,165,0,107.95,W,visa,debit,verizon.net,,0.019039381,Low,,,
3569392,15551116,179,0,59.0,W,visa,debit,att.net,,0.01902468,Low,,,
3459752,12225418,141,0,200.0,R,american express,credit,anonymous.com,desktop,0.019023081,Low,,,
3524201,14155900,163,0,210.95,W,mastercard,debit,gmail.com,,0.01902106,Low,,,
3572989,15689192,181,0,117.0,W,visa,credit,verizon.net,,0.019020682,Low,,,
3510652,13745998,159,0,35.95,W,visa,debit,gmail.com,,0.019019406,Low,,,
3554664,15042567,174,0,107.95,W,visa,credit,aol.com,,0.01901885,Low,,,
3511506,13792815,159,0,100.0,R,visa,credit,juno.com,desktop,0.019018436,Low,,,
3567006,15459180,178,0,57.95,W,mastercard,debit,yahoo.com,,0.019017125,Low,,,
3477598,12788126,148,0,113.0,W,visa,credit,sbcglobal.net,,0.019014848,Low,,,
3528339,14265564,165,0,25.95,W,visa,debit,yahoo.com,,0.019011708,Low,,,
3576813,15795957,182,0,77.95,W,mastercard,debit,msn.com,,0.019008378,Low,,,
3571787,15633014,180,0,47.95,W,mastercard,debit,gmail.com,,0.019005,Low,,,
3503894,13544272,156,0,100.0,R,visa,credit,hotmail.com,mobile,0.019004518,Low,,,
3475692,12748008,147,0,35.95,W,visa,debit,gmail.com,,0.019002808,Low,,,
3490960,13201859,152,0,41.069,C,visa,debit,anonymous.com,mobile,0.018997759,Low,,,
3495761,13317038,154,0,93.95,W,visa,debit,yahoo.com,,0.018996459,Low,,,
3498912,13390699,154,0,100.0,R,visa,credit,anonymous.com,desktop,0.018994179,Low,,,
3537010,14517295,168,0,34.859,C,visa,credit,gmail,mobile,0.018993028,Low,,,
3472593,12656042,146,0,67.95,W,mastercard,debit,sbcglobal.net,,0.018992815,Low,,,
3535305,14486521,167,0,117.0,W,visa,credit,verizon.net,,0.01898756,Low,,,
3560564,15250735,176,0,108.95,W,visa,credit,att.net,,0.01898487,Low,,,
3474814,12700486,146,0,25.95,W,visa,debit,,,0.018983502,Low,,,
3569348,15550197,179,0,36.95,W,visa,debit,icloud.com,,0.01898089,Low,,,
3502529,13481727,156,0,87.0,W,visa,debit,yahoo.com,,0.018979266,Low,,,
3553163,15012447,173,0,100.0,R,visa,credit,yahoo.com,desktop,0.01897509,Low,,,
3548782,14868294,172,0,30.95,W,mastercard,debit,,,0.0189694,Low,,,
3524353,14158659,163,0,57.95,W,mastercard,credit,aol.com,,0.018958967,Low,,,
3491862,13214689,152,0,25.95,W,mastercard,debit,gmail.com,,0.018956808,Low,,,
3542322,14676133,169,0,24.0,W,visa,debit,,,0.018954033,Low,,,
3561281,15267448,176,0,30.864,C,mastercard,debit,yahoo.com,mobile,0.018952828,Low,,,
3565551,15391597,178,0,50.0,H,mastercard,credit,gmail.com,desktop,0.018950766,Low,,,
3513424,13831454,160,0,107.95,W,,,yahoo.com,,0.018949242,Low,,,
3571441,15625568,180,0,25.95,W,visa,credit,,,0.018945199,Low,,,
3471767,12612668,145,0,57.95,W,mastercard,debit,gmail.com,,0.018942319,Low,,,
3534308,14438731,167,0,100.0,H,american express,credit,aol.com,mobile,0.018939095,Low,,,
3569102,15544693,179,1,100.0,H,mastercard,debit,gmail.com,mobile,0.018937957,Low,,,
3552802,15005622,173,0,50.0,R,mastercard,credit,gmail.com,desktop,0.018937822,Low,,,
3568956,15540946,179,0,56.0,W,visa,debit,aol.com,,0.018933725,Low,,,
3486138,13096027,151,0,209.95,W,visa,debit,sbcglobal.net,,0.01892804,Low,,,
3495854,13319672,154,0,42.052,C,mastercard,debit,hotmail.com,mobile,0.018925468,Low,,,
3486842,13108633,151,0,25.0,S,visa,debit,,mobile,0.018919824,Low,,,
3510775,13749242,159,0,35.95,W,visa,debit,yahoo.com,,0.01891954,Low,,,
3465378,12416105,143,0,57.95,W,mastercard,debit,hotmail.com,,0.018916298,Low,,,
3478057,12800807,148,0,31.97,C,visa,credit,yahoo.com.mx,mobile,0.0189154,Low,,,
3550178,14925136,172,0,30.95,W,visa,debit,gmail.com,,0.018913219,Low,,,
3470128,12576985,145,0,57.95,W,visa,credit,aol.com,,0.01891263,Low,,,
3570334,15604077,180,0,107.95,W,visa,credit,anonymous.com,,0.01891213,Low,,,
3489592,13181755,152,0,30.0,S,visa,debit,,desktop,0.018911295,Low,,,
3500433,13448391,155,0,107.95,W,mastercard,credit,gmail.com,,0.018907707,Low,,,
3546089,14822768,171,0,25.95,W,mastercard,debit,comcast.net,,0.018903974,Low,,,
3503008,13518365,156,0,50.0,H,american express,credit,aol.com,mobile,0.018902961,Low,,,
3517776,13977202,161,0,36.95,W,visa,debit,yahoo.com,,0.018902645,Low,,,
3512931,13821473,159,0,57.95,W,,,yahoo.com,,0.0189024,Low,,,
3495466,13309781,154,0,57.95,W,visa,debit,hotmail.com,,0.018901069,Low,,,
3467092,12477893,144,0,57.95,W,visa,debit,yahoo.com,,0.0188979,Low,,,
3495595,13312474,154,0,107.95,W,mastercard,debit,msn.com,,0.018896211,Low,,,
3461779,12264823,141,0,107.95,W,mastercard,debit,yahoo.com,,0.018894037,Low,,,
3541105,14655945,169,0,107.95,W,visa,debit,yahoo.com,,0.018886613,Low,,,
3516665,13950251,161,0,31.95,W,mastercard,debit,yahoo.com,,0.0188777,Low,,,
3556840,15114522,174,0,25.95,W,mastercard,debit,yahoo.com,,0.018869719,Low,,,
3537855,14564125,168,0,57.95,W,visa,debit,sbcglobal.net,,0.018869312,Low,,,
3515404,13899827,160,0,57.95,W,mastercard,debit,gmail.com,,0.01886774,Low,,,
3548757,14867753,172,0,21.211,C,visa,debit,live.com.mx,mobile,0.018867163,Low,,,
3506009,13625580,157,0,50.0,H,visa,debit,aol.com,desktop,0.018866222,Low,,,
3484975,13043749,150,0,45.0,W,visa,credit,sbcglobal.net,,0.018862357,Low,,,
3476125,12758789,147,0,57.95,W,mastercard,debit,yahoo.com,,0.018860359,Low,,,
3493118,13265739,153,0,35.95,W,visa,debit,hotmail.com,,0.018857468,Low,,,
3485259,13049811,151,0,18.198,C,visa,debit,hotmail.es,mobile,0.01885522,Low,,,
3466828,12451165,144,0,35.95,W,mastercard,debit,gmail.com,,0.018855121,Low,,,
3536360,14504711,167,0,57.95,W,mastercard,debit,gmail.com,,0.018855078,Low,,,
3511745,13798562,159,0,30.95,W,visa,debit,gmail.com,,0.018854417,Low,,,
3570256,15602028,180,0,107.95,W,mastercard,debit,gmail.com,,0.018850403,Low,,,
3493917,13282138,153,0,107.95,W,visa,debit,att.net,,0.018847762,Low,,,
3470149,12577628,145,0,54.0,W,visa,debit,att.net,,0.018847264,Low,,,
3517747,13976748,161,0,25.95,W,mastercard,debit,yahoo.com,,0.018845985,Low,,,
3543981,14742548,170,0,20.0,S,visa,debit,,desktop,0.018842913,Low,,,
3514330,13878401,160,0,191.0,W,visa,debit,optonline.net,,0.01884148,Low,,,
3468677,12518825,144,0,209.95,W,mastercard,debit,yahoo.com,,0.018841466,Low,,,
3505673,13614442,157,0,48.95,W,visa,debit,yahoo.com,,0.018839113,Low,,,
3560554,15250217,176,0,50.0,W,visa,debit,yahoo.com,,0.018839113,Low,,,
3489931,13187007,152,0,209.95,W,visa,debit,sbcglobal.net,,0.018835153,Low,,,
3555427,15086637,174,0,67.95,W,mastercard,debit,gmail.com,,0.018833958,Low,,,
3521911,14081124,162,0,25.95,W,mastercard,debit,gmail.com,,0.018829104,Low,,,
3576242,15785088,182,0,130.95,W,visa,debit,hotmail.com,,0.018829,Low,,,
3563983,15352497,177,0,57.95,W,visa,debit,gmail.com,,0.018821573,Low,,,
3489155,13172052,152,0,261.95,W,mastercard,debit,yahoo.com,,0.018817412,Low,,,
3517970,13980950,161,0,135.95,W,visa,debit,yahoo.com,,0.018810943,Low,,,
3576597,15792107,182,0,56.316,C,visa,debit,hotmail.fr,mobile,0.018807668,Low,,,
3575932,15778693,182,0,20.95,W,visa,debit,yahoo.com,,0.018807303,Low,,,
3494866,13299860,153,0,43.97,W,visa,debit,gmail.com,,0.018805187,Low,,,
3520608,14061084,162,0,24.0,W,visa,debit,,,0.01880456,Low,,,
3478374,12832004,148,0,125.0,R,american express,credit,me.com,desktop,0.018802196,Low,,,
3512186,13807456,159,0,67.95,W,mastercard,credit,yahoo.com,,0.018795816,Low,,,
3552165,14981706,173,0,62.95,W,mastercard,debit,att.net,,0.01879076,Low,,,
3528539,14271280,165,0,57.95,W,visa,debit,gmail.com,,0.018790258,Low,,,
3497307,13367323,154,0,24.346,C,visa,debit,prodigy.net.mx,desktop,0.018788496,Low,,,
3472870,12665529,146,0,35.0,S,visa,credit,,desktop,0.018783359,Low,,,
3566172,15439290,178,0,54.0,W,mastercard,debit,gmail.com,,0.018781306,Low,,,
3478516,12836189,148,0,35.95,W,visa,debit,yahoo.com,,0.01877622,Low,,,
3459695,12222956,141,0,54.0,W,visa,debit,aol.com,,0.018775634,Low,,,
3466579,12444242,144,0,30.0,S,american express,credit,,mobile,0.018775046,Low,,,
3482511,12951022,149,0,90.0,W,visa,credit,netzero.net,,0.018773628,Low,,,
3563721,15346430,177,1,250.0,R,discover,credit,anonymous.com,desktop,0.018773519,Low,,,
3499969,13438285,155,0,50.0,H,american express,debit,gmail.com,desktop,0.018769134,Low,,,
3484404,13031464,150,0,40.823,C,visa,debit,hotmail.es,mobile,0.018768622,Low,,,
3498447,13383494,154,0,88.95,W,mastercard,debit,gmail.com,,0.018765852,Low,,,
3508264,13702434,158,0,25.0,S,mastercard,credit,,desktop,0.018762982,Low,,,
3459959,12231877,141,0,100.0,W,mastercard,debit,hotmail.com,,0.018762015,Low,,,
3532431,14401522,166,0,100.0,R,visa,credit,gmail.com,mobile,0.018759666,Low,,,
3570133,15598450,180,0,307.95,W,mastercard,debit,anonymous.com,,0.018758656,Low,,,
3470158,12577930,145,0,50.0,R,mastercard,credit,anonymous.com,desktop,0.01875853,Low,,,
3489758,13184438,152,0,45.0,W,visa,debit,aol.com,,0.018757055,Low,,,
3504797,13562201,156,0,57.95,W,visa,debit,gmail.com,,0.01875562,Low,,,
3508220,13701438,158,0,52.95,W,visa,debit,yahoo.com,,0.018754734,Low,,,
3511453,13791626,159,0,117.0,W,visa,debit,yahoo.com,,0.018752225,Low,,,
3520258,14055664,162,0,57.95,W,visa,debit,sbcglobal.net,,0.018744536,Low,,,
3524316,14158025,163,0,150.0,R,visa,credit,yahoo.com,desktop,0.018737787,Low,,,
3550353,14928853,172,0,87.0,W,mastercard,debit,yahoo.com,,0.018731581,Low,,,
3549419,14910641,172,0,57.95,W,visa,debit,sbcglobal.net,,0.018728374,Low,,,
3562235,15283115,176,0,35.95,W,mastercard,debit,gmail.com,,0.018725133,Low,,,
3565586,15393497,178,0,18.075,C,visa,debit,gmail.com,mobile,0.01872497,Low,,,
3527471,14247493,164,0,63.97,W,mastercard,debit,yahoo.com,,0.018724047,Low,,,
3530009,14325142,165,0,107.95,W,mastercard,debit,yahoo.com,,0.018723743,Low,,,
3559646,15203230,175,0,32.97,W,visa,debit,,,0.018720483,Low,,,
3566427,15445832,178,0,50.0,H,visa,credit,anonymous.com,desktop,0.018714884,Low,,,
3573206,15694139,181,0,50.0,H,visa,debit,hotmail.com,desktop,0.018707382,Low,,,
3568430,15527365,179,0,311.95,W,visa,credit,anonymous.com,,0.018706575,Low,,,
3539660,14598190,168,0,30.003,C,mastercard,debit,gmail.com,mobile,0.018706365,Low,,,
3479273,12850035,148,0,57.95,W,mastercard,debit,yahoo.com,,0.018702557,Low,,,
3558561,15182980,175,0,59.95,W,visa,debit,ptd.net,,0.018696913,Low,,,
3522137,14084909,163,0,55.95,W,mastercard,debit,yahoo.com,,0.018696481,Low,,,
3491239,13205731,152,0,47.95,W,visa,debit,hotmail.com,,0.018696258,Low,,,
3564688,15368267,177,0,57.95,W,visa,debit,yahoo.com,,0.018696066,Low,,,
3569231,15547267,179,0,7.993,C,mastercard,debit,outlook.com,mobile,0.018693922,Low,,,
3513544,13834207,160,0,157.95,W,,,att.net,,0.01869352,Low,,,
3508696,13710851,158,0,25.394,C,visa,credit,yahoo.de,mobile,0.018688105,Low,,,
3508059,13696401,158,0,25.0,S,mastercard,credit,,desktop,0.018685129,Low,,,
3537874,14564509,168,0,107.95,W,visa,debit,att.net,,0.018671403,Low,,,
3514015,13871443,160,0,55.0,S,mastercard,credit,,desktop,0.018661903,Low,,,
3520303,14056298,162,0,107.95,W,mastercard,debit,bellsouth.net,,0.01866123,Low,,,
3558309,15177749,175,0,351.95,W,visa,debit,verizon.net,,0.018657563,Low,,,
3545543,14776753,171,0,34.0,W,mastercard,credit,,,0.01865384,Low,,,
3504232,13550548,156,0,29.818,C,visa,debit,hotmail.com,mobile,0.018651627,Low,,,
3466541,12443412,144,0,35.95,W,visa,debit,gmail.com,,0.018639687,Low,,,
3475492,12738950,147,0,87.95,W,visa,debit,anonymous.com,,0.018638501,Low,,,
3518334,13988215,161,0,57.95,W,visa,debit,gmail.com,,0.018637873,Low,,,
3497445,13369333,154,0,117.0,W,mastercard,debit,anonymous.com,,0.018637476,Low,,,
3489491,13180241,152,0,15.0,H,visa,debit,gmail.com,mobile,0.018630859,Low,,,
3478546,12837035,148,0,57.0,W,visa,debit,aol.com,,0.018630156,Low,,,
3465356,12415557,143,0,100.0,R,american express,credit,hotmail.com,desktop,0.018624673,Low,,,
3503826,13542832,156,0,25.0,H,visa,debit,gmail.com,desktop,0.018622681,Low,,,
3545694,14781307,171,0,107.95,W,visa,debit,hotmail.com,,0.018621022,Low,,,
3521390,14073380,162,0,100.0,R,mastercard,credit,gmail.com,desktop,0.018620716,Low,,,
3464631,12362820,143,0,30.95,W,visa,debit,comcast.net,,0.018615685,Low,,,
3565904,15429931,178,0,25.95,W,visa,debit,hotmail.com,,0.018611291,Low,,,
3500986,13456794,155,0,107.95,W,mastercard,debit,yahoo.com,,0.018610297,Low,,,
3569185,15546349,179,0,125.0,R,visa,credit,twc.com,mobile,0.018600812,Low,,,
3576053,15780986,182,0,67.95,W,visa,debit,hotmail.com,,0.018600564,Low,,,
3460061,12234513,141,0,30.95,W,mastercard,debit,yahoo.com,,0.018597795,Low,,,
3467500,12494464,144,0,57.95,W,visa,debit,att.net,,0.018594094,Low,,,
3543076,14688790,170,0,100.0,W,visa,debit,gmail.com,,0.018593358,Low,,,
3490213,13190906,152,0,82.95,W,mastercard,debit,yahoo.com,,0.018584581,Low,,,
3520736,14063158,162,0,160.0,H,visa,credit,anonymous.com,desktop,0.01858102,Low,,,
3563904,15350606,177,0,57.95,W,visa,debit,gmail.com,,0.018573387,Low,,,
3502304,13477398,155,0,107.95,W,mastercard,credit,hotmail.com,,0.01857187,Low,,,
3460067,12234645,141,0,25.0,S,mastercard,credit,,desktop,0.018570866,Low,,,
3547617,14850949,171,0,107.95,W,visa,debit,att.net,,0.018570561,Low,,,
3515814,13907791,160,0,134.95,W,visa,debit,verizon.net,,0.018570092,Low,,,
3465361,12415659,143,0,15.0,H,visa,credit,yahoo.com,mobile,0.018568745,Low,,,
3471747,12612232,145,0,107.95,W,mastercard,credit,anonymous.com,,0.018566959,Low,,,
3477288,12781580,147,0,39.0,W,visa,debit,cox.net,,0.018565305,Low,,,
3493904,13281927,153,0,31.95,W,mastercard,debit,gmail.com,,0.018564248,Low,,,
3511616,13795634,159,0,100.0,R,mastercard,credit,aol.com,mobile,0.018563788,Low,,,
3536075,14499645,167,0,107.95,W,visa,debit,gmail.com,,0.018563628,Low,,,
3492672,13230822,153,0,129.95,W,mastercard,debit,gmail.com,,0.018560065,Low,,,
3534377,14440953,167,0,16.477,C,visa,credit,hotmail.com,mobile,0.01855598,Low,,,
3546664,14831706,171,0,67.874,C,visa,debit,live.com,mobile,0.018551778,Low,,,
3550513,14931981,172,0,103.95,W,visa,credit,aol.com,,0.01855031,Low,,,
3563933,15351166,177,0,25.97,W,visa,debit,gmail.com,,0.018548682,Low,,,
3499413,13401097,155,0,107.95,W,visa,debit,hotmail.com,,0.018548418,Low,,,
3564910,15372390,177,0,50.0,W,mastercard,debit,gmail.com,,0.018547593,Low,,,
3509995,13733663,158,0,22.97,W,visa,debit,rocketmail.com,,0.018546686,Low,,,
3466354,12439162,143,0,82.95,W,visa,debit,sbcglobal.net,,0.018544082,Low,,,
3487481,13120106,151,0,124.95,W,mastercard,debit,frontier.com,,0.018540896,Low,,,
3557260,15123392,175,0,47.95,W,visa,debit,sbcglobal.net,,0.01853911,Low,,,
3536842,14514050,167,0,47.95,W,visa,debit,gmail.com,,0.018536316,Low,,,
3529453,14315389,165,0,26.191,C,visa,credit,hotmail.com,mobile,0.018534925,Low,,,
3525081,14172926,164,0,77.0,W,visa,debit,att.net,,0.018533753,Low,,,
3574896,15727321,182,0,10.0,S,visa,debit,,desktop,0.018532937,Low,,,
3574179,15713244,181,0,33.95,W,mastercard,debit,att.net,,0.018532924,Low,,,
3514384,13879443,160,0,226.0,W,visa,credit,verizon.net,,0.01852995,Low,,,
3515095,13893932,160,0,107.95,W,mastercard,debit,gmail.com,,0.018526474,Low,,,
3534379,14441049,167,0,60.0,W,mastercard,debit,gmail.com,,0.018518867,Low,,,
3573644,15702624,181,0,23.95,W,visa,debit,gmail.com,,0.018517332,Low,,,
3508640,13710000,158,0,30.0,H,mastercard,debit,gmail.com,mobile,0.018511055,Low,,,
3522824,14123235,163,0,25.95,W,visa,debit,aol.com,,0.018504515,Low,,,
3469422,12532885,145,0,87.95,W,mastercard,debit,rocketmail.com,,0.018503737,Low,,,
3467532,12495289,144,0,117.0,W,visa,debit,icloud.com,,0.01850364,Low,,,
3537406,14528159,168,0,30.95,W,visa,debit,anonymous.com,,0.01850341,Low,,,
3466039,12431931,143,0,35.95,W,visa,debit,yahoo.com,,0.018501133,Low,,,
3482681,12955302,149,0,30.95,W,visa,debit,yahoo.com,,0.018500242,Low,,,
3574509,15719655,181,0,50.0,S,visa,debit,,desktop,0.018499468,Low,,,
3571041,15617823,180,0,150.0,R,visa,credit,anonymous.com,desktop,0.018498458,Low,,,
3489544,13181086,152,0,45.95,W,visa,debit,hotmail.com,,0.01849632,Low,,,
3514507,13882386,160,0,25.0,R,american express,credit,anonymous.com,desktop,0.018495696,Low,,,
3513314,13828772,160,0,25.95,W,,,,,0.01848857,Low,,,
3546649,14831447,171,0,103.95,W,visa,debit,yahoo.com,,0.018487765,Low,,,
3528872,14303074,165,0,29.1,W,mastercard,debit,verizon.net,,0.01848568,Low,,,
3503485,13536124,156,0,20.95,W,visa,debit,yahoo.com,,0.018477121,Low,,,
3565536,15390614,178,0,15.0,S,mastercard,debit,,mobile,0.018476468,Low,,,
3465792,12426197,143,0,59.0,W,visa,debit,windstream.net,,0.018473303,Low,,,
3538457,14576916,168,0,69.0,W,visa,credit,verizon.net,,0.018473113,Low,,,
3503898,13544344,156,0,200.0,R,american express,credit,live.com,desktop,0.018471709,Low,,,
3513303,13828479,160,0,129.95,W,,,att.net,,0.018467147,Low,,,
3570433,15606308,180,0,57.95,W,visa,debit,gmail.com,,0.018462978,Low,,,
3494179,13287309,153,0,30.0,H,visa,debit,me.com,desktop,0.018462114,Low,,,
3513919,13869081,160,0,57.95,W,visa,debit,gmail.com,,0.018460952,Low,,,
3548436,14862911,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3548619,14864519,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3548602,14864336,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3548518,14863530,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3548516,14863500,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3548474,14863205,172,0,106.0,S,mastercard,credit,,desktop,0.018460566,Low,,,
3466918,12454232,144,0,150.0,R,visa,credit,gmail.com,mobile,0.01845874,Low,,,
3554783,15046165,174,0,39.0,W,visa,credit,cableone.net,,0.018451916,Low,,,
3499808,13431882,155,0,50.0,S,visa,debit,,mobile,0.018451048,Low,,,
3473356,12675446,146,0,214.0,W,visa,debit,rocketmail.com,,0.018449454,Low,,,
3519493,14037804,162,0,209.95,W,visa,credit,yahoo.com,,0.018447245,Low,,,
3516353,13920733,161,0,107.95,W,mastercard,debit,gmail.com,,0.018445855,Low,,,
3493119,13265792,153,0,209.95,W,mastercard,debit,gmail.com,,0.018434845,Low,,,
3552008,14960787,173,0,67.95,W,visa,debit,hotmail.com,,0.018433888,Low,,,
3507247,13652635,158,0,25.0,H,visa,credit,gmail.com,desktop,0.018433215,Low,,,
3465550,12420283,143,0,6.517,C,mastercard,credit,yahoo.com.mx,mobile,0.018431513,Low,,,
3503201,13528711,156,0,108.95,W,visa,debit,gmail.com,,0.018429222,Low,,,
3462893,12321531,142,0,71.95,W,visa,credit,cfl.rr.com,,0.018428659,Low,,,
3548141,14859450,171,0,75.0,S,mastercard,credit,,desktop,0.018428318,Low,,,
3548156,14859724,171,0,75.0,S,mastercard,credit,,desktop,0.018428318,Low,,,
